Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
3065,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,OFF-ST-10000615,90.80,8,0.00,25.42
3066,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,TEC-PH-10004531,140.74,8,0.20,49.26
3067,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,TEC-AC-10004001,214.95,5,0.00,88.13
3068,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,OFF-PA-10001534,45.36,7,0.00,21.77
3069,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,OFF-PA-10001815,288.24,6,0.00,138.36
3070,US-2017-120089,11/30/2017,11/30/2017,Same Day,ML-17755,OFF-AP-10003779,663.94,4,0.20,82.99
3071,CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,OFF-ST-10002011,2934.33,7,0.00,792.27
3072,CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,FUR-FU-10002379,124.41,3,0.00,14.93
3073,CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,OFF-AR-10003752,57.75,5,0.00,26.57
3074,CA-2016-125206,1/3/2016,1/5/2016,First Class,LR-16915,OFF-ST-10003692,114.46,2,0.00,28.62
3075,CA-2015-126137,10/3/2015,10/8/2015,Standard Class,BS-11755,FUR-BO-10004409,120.67,2,0.15,18.45
3076,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,OFF-ST-10003306,342.86,3,0.20,38.57
3077,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,FUR-FU-10003724,16.74,5,0.60,-14.23
3078,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,FUR-CH-10002024,981.37,2,0.30,-140.20
3079,CA-2014-104780,5/21/2014,5/25/2014,Standard Class,BT-11530,OFF-AR-10003514,31.84,8,0.00,10.51
3080,CA-2017-101182,9/4/2017,9/5/2017,First Class,KB-16405,OFF-PA-10001800,12.96,2,0.00,6.22
3081,CA-2017-101182,9/4/2017,9/5/2017,First Class,KB-16405,TEC-PH-10003589,43.18,3,0.20,15.11
3082,US-2017-132297,5/27/2017,6/2/2017,Standard Class,DW-13480,OFF-BI-10003364,58.34,2,0.00,28.00
3083,US-2017-132297,5/27/2017,6/2/2017,Standard Class,DW-13480,TEC-PH-10002834,539.97,3,0.00,134.99
3084,CA-2014-100328,1/28/2014,2/3/2014,Standard Class,JC-15340,OFF-BI-10000343,3.93,1,0.20,1.33
3085,CA-2017-118773,2/9/2017,2/14/2017,Standard Class,TP-21415,OFF-BI-10004584,252.78,4,0.80,-417.09
3086,CA-2017-118773,2/9/2017,2/14/2017,Standard Class,TP-21415,TEC-AC-10002402,127.98,2,0.20,16.00
3087,CA-2017-118773,2/9/2017,2/14/2017,Standard Class,TP-21415,FUR-FU-10000550,3.98,2,0.60,-2.69
3088,CA-2017-118773,2/9/2017,2/14/2017,Standard Class,TP-21415,OFF-AP-10000055,12.99,2,0.80,-32.48
3089,US-2017-159205,3/31/2017,4/2/2017,Second Class,DB-12910,FUR-FU-10001591,61.00,5,0.00,25.62
3090,US-2017-159205,3/31/2017,4/2/2017,Second Class,DB-12910,TEC-PH-10000526,671.93,7,0.00,188.14
3091,CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,OFF-BI-10001071,447.86,7,0.00,219.45
3092,CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,TEC-PH-10001557,479.95,5,0.00,129.59
3093,CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,OFF-PA-10001977,166.44,3,0.00,79.89
3094,CA-2015-114468,8/23/2015,8/23/2015,Same Day,TD-20995,OFF-SU-10004231,31.68,4,0.20,2.77
3095,CA-2015-114468,8/23/2015,8/23/2015,Same Day,TD-20995,OFF-PA-10000809,10.37,2,0.20,3.63
3096,CA-2015-114468,8/23/2015,8/23/2015,Same Day,TD-20995,OFF-FA-10003021,12.03,8,0.20,2.26
3097,CA-2015-114468,8/23/2015,8/23/2015,Same Day,TD-20995,OFF-AP-10000696,5.77,2,0.80,-13.55
3098,CA-2017-135692,4/27/2017,5/1/2017,Standard Class,CV-12805,OFF-LA-10001158,33.12,4,0.20,11.59
3099,CA-2017-135692,4/27/2017,5/1/2017,Standard Class,CV-12805,FUR-BO-10002268,220.27,4,0.32,-42.11
3100,CA-2017-131233,4/14/2017,4/19/2017,Standard Class,CS-12355,OFF-BI-10000829,10.78,3,0.20,3.50
3101,CA-2017-131233,4/14/2017,4/19/2017,Standard Class,CS-12355,FUR-BO-10003441,242.35,3,0.20,9.09
3102,CA-2017-119578,12/22/2017,12/27/2017,Second Class,JG-15310,OFF-SU-10003505,695.16,6,0.00,34.76
3103,CA-2017-119578,12/22/2017,12/27/2017,Second Class,JG-15310,FUR-BO-10003660,220.98,1,0.00,50.83
3104,CA-2016-124562,12/8/2016,12/12/2016,Standard Class,JP-16135,OFF-BI-10001267,12.96,7,0.70,-9.50
3105,US-2017-140074,3/23/2017,3/29/2017,Standard Class,EC-14050,OFF-PA-10002741,25.68,6,0.00,11.56
3106,CA-2016-103037,7/25/2016,7/29/2016,Standard Class,KH-16630,OFF-LA-10004345,15.71,4,0.20,5.70
3107,CA-2017-127460,7/10/2017,7/14/2017,Standard Class,FG-14260,OFF-ST-10004340,298.46,6,0.20,26.12
3108,CA-2016-121671,7/17/2016,7/22/2016,Standard Class,AA-10480,OFF-PA-10001471,21.93,3,0.00,10.09
3109,CA-2016-121671,7/17/2016,7/22/2016,Standard Class,AA-10480,OFF-ST-10002344,242.94,3,0.00,4.86
3110,CA-2016-121671,7/17/2016,7/22/2016,Standard Class,AA-10480,OFF-PA-10001892,7.64,1,0.00,3.74
3111,CA-2016-121671,7/17/2016,7/22/2016,Standard Class,AA-10480,OFF-PA-10001934,51.84,8,0.00,25.40
3112,CA-2016-121671,7/17/2016,7/22/2016,Standard Class,AA-10480,OFF-ST-10000078,265.17,1,0.00,47.73
3113,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,TEC-MA-10001972,837.60,3,0.20,62.82
3114,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,OFF-EN-10002504,135.90,5,0.00,63.87
3115,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,OFF-PA-10002160,34.68,6,0.00,16.99
3116,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,FUR-CH-10001973,532.70,6,0.20,-39.95
3117,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,OFF-AP-10001492,43.10,5,0.00,11.21
3118,CA-2016-150350,8/23/2016,8/30/2016,Standard Class,MS-17770,OFF-SU-10002189,15.88,4,0.00,0.16
3119,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,FUR-CH-10003312,1123.92,5,0.20,-182.64
3120,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,TEC-PH-10002496,249.58,2,0.20,31.20
3121,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,FUR-FU-10003464,48.67,3,0.20,7.30
3122,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,OFF-AR-10000380,60.77,2,0.20,7.60
3123,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,OFF-BI-10004593,78.60,5,0.70,-62.88
3124,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,OFF-BI-10001308,3.77,2,0.70,-3.14
3125,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,OFF-ST-10001780,1036.62,2,0.20,51.83
3126,CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,OFF-ST-10003816,563.81,4,0.20,21.14
3127,CA-2017-149895,9/8/2017,9/12/2017,Standard Class,EB-14110,TEC-PH-10002200,258.53,2,0.40,-47.40
3128,CA-2017-147564,10/2/2017,10/6/2017,Standard Class,BP-11155,OFF-PA-10004438,49.12,4,0.00,23.09
3129,CA-2014-136399,12/16/2014,12/17/2014,First Class,CC-12100,FUR-FU-10004090,44.46,2,0.00,14.67
3130,CA-2014-136399,12/16/2014,12/17/2014,First Class,CC-12100,FUR-CH-10002602,241.57,2,0.20,18.12
3131,CA-2014-136399,12/16/2014,12/17/2014,First Class,CC-12100,TEC-AC-10001142,395.00,5,0.00,39.50
3132,CA-2014-136399,12/16/2014,12/17/2014,First Class,CC-12100,TEC-PH-10004977,627.17,4,0.20,70.56
3133,CA-2014-107916,8/24/2014,8/26/2014,First Class,JP-15460,FUR-FU-10004586,13.28,2,0.00,6.37
3134,CA-2014-107916,8/24/2014,8/26/2014,First Class,JP-15460,OFF-BI-10001116,12.67,3,0.20,4.44
3135,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,OFF-BI-10000666,30.56,5,0.80,-45.84
3136,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,OFF-ST-10002583,77.95,3,0.20,-15.59
3137,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,TEC-PH-10004908,67.99,1,0.20,8.50
3138,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,OFF-EN-10001219,12.22,2,0.20,4.43
3139,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,TEC-AC-10004568,44.78,2,0.20,-0.56
3140,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,FUR-FU-10001756,22.85,3,0.60,-17.71
3141,CA-2015-112557,4/25/2015,4/28/2015,First Class,JL-15850,OFF-AP-10002311,206.43,3,0.00,90.83
3142,US-2014-122959,12/12/2014,12/12/2014,Same Day,CY-12745,OFF-BI-10003650,210.39,2,0.80,-336.63
3143,CA-2017-162572,9/25/2017,9/27/2017,Second Class,RB-19360,TEC-AC-10003628,119.96,5,0.20,35.99
3144,CA-2017-162572,9/25/2017,9/27/2017,Second Class,RB-19360,OFF-AR-10001547,10.61,6,0.20,0.93
3145,US-2016-148110,9/5/2016,9/11/2016,Standard Class,AR-10825,FUR-CH-10002647,347.80,7,0.30,-24.84
3146,CA-2017-131828,2/11/2017,2/13/2017,Second Class,CS-11845,FUR-CH-10004495,963.14,4,0.20,108.35
3147,CA-2017-131828,2/11/2017,2/13/2017,Second Class,CS-11845,TEC-PH-10002923,88.78,3,0.20,7.77
3148,CA-2014-109218,6/30/2014,7/3/2014,Second Class,AR-10825,OFF-AR-10001374,32.40,5,0.00,10.37
3149,CA-2016-120558,6/7/2016,6/10/2016,First Class,RD-19810,OFF-PA-10003441,32.40,5,0.00,15.55
3150,US-2014-109036,12/20/2014,12/25/2014,Standard Class,KH-16510,OFF-LA-10002043,31.05,3,0.00,14.90
3151,CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,TEC-AC-10002049,2025.36,6,0.20,607.61
3152,CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,TEC-MA-10000418,1799.99,2,0.70,-2639.99
3153,CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,TEC-PH-10004908,101.99,2,0.40,-17.00
3154,CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,FUR-FU-10004091,262.86,7,0.20,69.00
3155,CA-2017-150497,7/20/2017,7/24/2017,Standard Class,SM-20950,OFF-BI-10004600,735.98,2,0.00,331.19
3156,CA-2014-128986,8/3/2014,8/5/2014,Second Class,GH-14410,OFF-PA-10001289,93.02,3,0.20,33.72
3157,CA-2015-139584,8/24/2015,8/28/2015,Standard Class,EM-13810,FUR-TA-10001539,284.36,2,0.40,-75.83
3158,CA-2015-139584,8/24/2015,8/28/2015,Standard Class,EM-13810,TEC-AC-10001266,26.00,2,0.00,11.70
3159,US-2016-162677,3/26/2016,3/27/2016,First Class,DB-13210,OFF-ST-10001291,67.64,5,0.20,5.92
3160,US-2016-162677,3/26/2016,3/27/2016,First Class,DB-13210,TEC-AC-10001314,119.98,3,0.20,-18.00
3161,US-2014-150924,9/12/2014,9/16/2014,Second Class,PT-19090,OFF-BI-10004040,5.18,5,0.80,-8.03
3162,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,OFF-EN-10001539,15.56,2,0.00,7.31
3163,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,OFF-EN-10004483,78.35,5,0.00,36.82
3164,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,OFF-AR-10001615,59.52,3,0.00,15.48
3165,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,OFF-PA-10000327,38.52,9,0.00,17.33
3166,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,TEC-PH-10001299,239.98,2,0.20,24.00
3167,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,OFF-PA-10002246,19.35,3,0.00,9.48
3168,CA-2016-146682,10/29/2016,10/31/2016,First Class,KW-16435,FUR-FU-10002671,67.00,5,0.00,32.16
3169,CA-2016-138695,5/28/2016,6/3/2016,Standard Class,KC-16675,FUR-CH-10003833,390.27,8,0.20,-24.39
3170,CA-2016-138695,5/28/2016,6/3/2016,Standard Class,KC-16675,OFF-PA-10001667,62.19,13,0.20,19.44
3171,CA-2017-107461,12/21/2017,12/26/2017,Second Class,PK-19075,OFF-BI-10002003,23.88,6,0.00,11.22
3172,US-2016-133879,3/21/2016,3/28/2016,Standard Class,KT-16465,OFF-BI-10004465,3.17,2,0.80,-4.75
3173,US-2016-133879,3/21/2016,3/28/2016,Standard Class,KT-16465,FUR-CH-10000665,528.43,5,0.30,0.00
3174,US-2016-133879,3/21/2016,3/28/2016,Standard Class,KT-16465,OFF-AR-10004956,13.39,3,0.20,1.51
3175,CA-2017-157483,11/11/2017,11/18/2017,Standard Class,EP-13915,OFF-AR-10004260,181.86,7,0.00,50.92
3176,US-2017-132059,9/23/2017,9/29/2017,Standard Class,AP-10915,FUR-BO-10001811,180.59,2,0.70,-240.78
3177,US-2017-132059,9/23/2017,9/29/2017,Standard Class,AP-10915,TEC-AC-10003280,47.98,2,0.20,0.60
3178,CA-2017-122280,9/10/2017,9/10/2017,Same Day,SH-20395,OFF-PA-10004911,18.76,2,0.00,9.00
3179,CA-2017-105235,12/5/2017,12/11/2017,Standard Class,SM-20950,FUR-FU-10001487,20.94,3,0.00,6.07
3180,CA-2017-105235,12/5/2017,12/11/2017,Standard Class,SM-20950,FUR-FU-10000521,58.68,2,0.00,18.19
3181,CA-2017-105235,12/5/2017,12/11/2017,Standard Class,SM-20950,OFF-AP-10001271,254.90,5,0.00,68.82
3182,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,OFF-BI-10004728,9.64,2,0.00,4.43
3183,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,TEC-AC-10004666,826.62,3,0.00,355.45
3184,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,OFF-ST-10003208,1633.14,9,0.00,473.61
3185,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,OFF-ST-10003208,544.38,3,0.00,157.87
3186,CA-2014-123498,11/7/2014,11/9/2014,First Class,TC-20980,OFF-BI-10000632,26.05,3,0.80,-44.28
3187,CA-2014-123498,11/7/2014,11/9/2014,First Class,TC-20980,OFF-EN-10004773,74.35,3,0.20,26.95
3188,CA-2017-159352,3/12/2017,3/17/2017,Standard Class,KB-16585,TEC-PH-10004700,69.93,7,0.00,32.17
3189,US-2017-146416,10/20/2017,10/22/2017,Second Class,JE-16165,OFF-LA-10003714,3.75,1,0.00,1.80
3190,US-2017-146416,10/20/2017,10/22/2017,Second Class,JE-16165,OFF-BI-10001787,20.93,4,0.20,7.59
3191,US-2015-163783,12/27/2015,1/1/2016,Standard Class,DR-12940,OFF-ST-10002957,12.67,3,0.20,-3.17
3192,CA-2017-123981,10/2/2017,10/8/2017,Standard Class,RW-19630,TEC-PH-10002115,65.99,1,0.00,17.16
3193,CA-2017-158953,6/4/2017,6/8/2017,Standard Class,ML-18040,OFF-BI-10002557,6.37,7,0.80,-9.56
3194,CA-2014-165428,9/1/2014,9/4/2014,First Class,JL-15130,OFF-BI-10002949,3.65,3,0.80,-6.02
3195,CA-2014-165428,9/1/2014,9/4/2014,First Class,JL-15130,OFF-PA-10004100,31.10,6,0.20,10.89
3196,CA-2016-169026,8/8/2016,8/13/2016,Standard Class,CM-12655,OFF-FA-10001883,23.34,3,0.00,0.23
3197,CA-2017-109750,7/22/2017,7/28/2017,Standard Class,FH-14365,TEC-PH-10000702,29.97,3,0.00,14.09
3198,CA-2015-149384,7/10/2015,7/10/2015,Same Day,EH-13945,OFF-BI-10003196,3.37,3,0.70,-2.24
3199,CA-2014-131527,12/1/2014,12/7/2014,Standard Class,TB-21280,TEC-PH-10001644,95.97,4,0.20,9.60
3200,CA-2017-164000,12/18/2017,12/22/2017,Standard Class,AH-10030,OFF-AR-10003183,18.70,7,0.20,2.34
3201,CA-2014-164224,5/18/2014,5/20/2014,Second Class,TT-21070,FUR-FU-10000308,149.23,3,0.20,3.73
3202,CA-2014-164224,5/18/2014,5/20/2014,Second Class,TT-21070,OFF-PA-10001526,15.94,4,0.20,5.78
3203,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,TEC-PH-10002103,601.54,8,0.20,60.15
3204,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,TEC-AC-10004209,10.99,1,0.00,4.29
3205,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,FUR-FU-10000397,39.88,2,0.00,11.17
3206,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,OFF-PA-10002137,62.24,8,0.00,28.01
3207,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,FUR-FU-10001867,53.20,5,0.00,14.90
3208,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,OFF-LA-10000407,39.84,8,0.00,18.33
3209,CA-2016-108882,1/9/2016,1/15/2016,Standard Class,LA-16780,TEC-AC-10000420,349.95,5,0.00,118.98
3210,CA-2016-108882,1/9/2016,1/15/2016,Standard Class,LA-16780,TEC-PH-10002726,377.93,9,0.20,141.72
3211,US-2017-108245,9/22/2017,9/27/2017,Standard Class,SH-19975,OFF-EN-10001415,13.39,3,0.20,5.02
3212,US-2017-108245,9/22/2017,9/27/2017,Standard Class,SH-19975,OFF-BI-10000773,11.23,7,0.80,-18.53
3213,CA-2014-142314,12/23/2014,12/28/2014,Standard Class,SF-20200,OFF-AP-10002350,207.24,11,0.00,58.03
3214,CA-2016-132409,5/26/2016,6/1/2016,Standard Class,TH-21235,OFF-AR-10001919,1.50,1,0.20,0.17
3215,CA-2016-132409,5/26/2016,6/1/2016,Standard Class,TH-21235,OFF-AP-10002082,34.85,2,0.20,6.53
3216,CA-2017-150189,7/8/2017,7/10/2017,First Class,VG-21790,OFF-LA-10002762,75.18,6,0.00,35.33
3217,CA-2014-114433,5/13/2014,5/17/2014,Standard Class,NP-18325,TEC-AC-10002800,149.97,3,0.00,52.49
3218,CA-2017-104640,11/10/2017,11/16/2017,Standard Class,FH-14275,OFF-BI-10003925,931.18,3,0.20,314.27
3219,CA-2017-104640,11/10/2017,11/16/2017,Standard Class,FH-14275,TEC-PH-10002200,430.88,2,0.00,124.96
3220,US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,OFF-PA-10001295,94.85,5,0.00,45.53
3221,US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,OFF-EN-10002500,51.12,4,0.00,23.00
3222,US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,TEC-AC-10000892,90.00,1,0.00,32.40
3223,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,OFF-PA-10001838,9.41,2,0.20,3.41
3224,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,OFF-FA-10000735,4.67,2,0.20,1.46
3225,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,TEC-PH-10001760,318.40,2,0.20,107.46
3226,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,OFF-EN-10004846,12.77,6,0.20,4.63
3227,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,OFF-SU-10003567,15.36,2,0.20,-3.26
3228,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,TEC-PH-10001557,230.38,3,0.20,20.16
3229,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,TEC-AC-10003038,7.16,1,0.20,-0.09
3230,CA-2014-154641,8/11/2014,8/16/2014,Standard Class,KL-16645,OFF-ST-10004459,375.34,1,0.00,18.77
3231,CA-2017-131625,9/1/2017,9/5/2017,Second Class,BN-11515,FUR-FU-10004960,114.90,5,0.00,39.07
3232,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,OFF-BI-10000632,26.05,3,0.80,-44.28
3233,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,OFF-BI-10001107,2.90,1,0.80,-4.78
3234,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,OFF-ST-10002301,32.54,2,0.20,-7.73
3235,CA-2016-138933,4/24/2016,4/27/2016,First Class,JL-15130,OFF-BI-10003355,3.98,1,0.20,1.39
3236,CA-2016-140746,1/15/2016,1/15/2016,Same Day,RC-19825,FUR-TA-10002903,181.80,1,0.30,-15.58
3237,CA-2016-146836,5/2/2016,5/2/2016,Same Day,CC-12475,OFF-ST-10001580,44.94,3,0.00,12.58
3238,CA-2016-146836,5/2/2016,5/2/2016,Same Day,CC-12475,OFF-BI-10000315,45.58,3,0.20,15.95
3239,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,FUR-CH-10003774,318.43,5,0.30,-77.33
3240,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,TEC-PH-10003095,122.92,7,0.20,46.10
3241,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,FUR-FU-10000023,7.07,3,0.60,-2.83
3242,US-2016-140809,2/1/2016,2/3/2016,First Class,CK-12760,OFF-ST-10002214,56.45,5,0.00,14.68
3243,CA-2017-114524,3/31/2017,4/5/2017,Second Class,EG-13900,OFF-BI-10002799,13.47,13,0.80,-22.90
3244,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,TEC-PH-10004912,219.80,5,0.20,24.73
3245,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,FUR-CH-10002602,317.06,3,0.30,-18.12
3246,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,TEC-AC-10004510,49.08,3,0.00,4.91
3247,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,OFF-ST-10000060,324.90,5,0.00,38.99
3248,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,OFF-AR-10000799,18.24,3,0.00,5.29
3249,CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,FUR-CH-10004875,113.89,2,0.20,9.97
3250,CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,TEC-PH-10002085,105.58,2,0.20,7.92
3251,CA-2016-157868,12/23/2016,12/29/2016,Standard Class,MC-17590,OFF-FA-10000992,24.85,7,0.00,11.68
3252,CA-2017-119389,4/17/2017,4/19/2017,First Class,BG-11740,FUR-FU-10001473,60.31,3,0.20,5.28
3253,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,OFF-AR-10003045,7.06,3,0.20,2.21
3254,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,TEC-PH-10001536,27.18,2,0.20,2.04
3255,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,TEC-PH-10001580,107.98,1,0.20,9.45
3256,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,OFF-BI-10004209,19.30,3,0.20,6.03
3257,CA-2015-155453,8/9/2015,8/14/2015,Standard Class,RA-19885,OFF-LA-10001613,4.61,2,0.20,1.67
3258,US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,FUR-TA-10001676,79.97,3,0.40,-29.32
3259,US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,OFF-BI-10003712,2.95,2,0.70,-2.06
3260,US-2016-162103,11/13/2016,11/17/2016,Standard Class,LB-16795,OFF-BI-10000285,3.14,2,0.80,-4.70
3261,CA-2014-151554,11/14/2014,11/15/2014,First Class,CM-11815,OFF-PA-10004609,20.74,4,0.20,7.26
3262,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,TEC-AC-10001314,99.98,2,0.00,8.00
3263,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,OFF-PA-10003395,733.95,7,0.00,352.30
3264,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,OFF-AP-10001242,241.44,3,0.00,72.43
3265,CA-2016-122518,3/4/2016,3/8/2016,Second Class,RF-19345,OFF-LA-10001641,10.08,4,0.20,3.53
3266,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,OFF-ST-10003816,281.90,2,0.20,10.57
3267,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,OFF-EN-10002230,201.43,3,0.20,67.98
3268,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,TEC-PH-10002660,135.98,2,0.00,34.00
3269,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,TEC-PH-10003171,44.95,1,0.00,12.59
3270,CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,TEC-AC-10003709,2.97,3,0.00,1.31
3271,CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,OFF-FA-10000304,6.54,3,0.00,2.68
3272,CA-2015-155145,12/27/2015,12/29/2015,Second Class,KN-16450,TEC-AC-10003709,7.92,8,0.00,3.48
3273,CA-2015-146038,2/9/2015,2/16/2015,Standard Class,SJ-20215,FUR-CH-10002774,203.92,5,0.20,22.94
3274,CA-2017-133865,5/8/2017,5/12/2017,Standard Class,PS-19045,TEC-CO-10001046,3359.95,6,0.20,1049.99
3275,CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,OFF-FA-10003495,18.24,3,0.00,9.12
3276,CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,OFF-AR-10004685,27.78,6,0.00,9.17
3277,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,OFF-AR-10004757,22.96,7,0.00,7.58
3278,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,TEC-PH-10001615,28.99,1,0.00,8.41
3279,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,OFF-PA-10003349,12.96,2,0.00,6.35
3280,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,OFF-AR-10000127,22.96,7,0.00,6.66
3281,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,OFF-SU-10002881,4164.05,5,0.00,83.28
3282,US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,TEC-AC-10001109,47.98,2,0.20,13.20
3283,US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,OFF-PA-10000682,4.62,1,0.20,1.68
3284,CA-2014-159478,9/30/2014,10/6/2014,Standard Class,MH-17785,FUR-FU-10000221,15.24,3,0.00,5.18
3285,CA-2014-103702,9/12/2014,9/17/2014,Standard Class,AF-10885,OFF-BI-10002429,63.92,7,0.70,-46.88
3286,CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,OFF-AR-10002375,6.56,2,0.00,1.90
3287,CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,OFF-AP-10000595,13.11,3,0.00,3.41
