"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334413.965087","531959561.62226","574091101.194382","496947904.443033","496098775.308642","735267082.294264","906811943.824649","841974025.462659","772228643.405428","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972101724.995368","1217953546.97604","1575789254.46938","1452792989.10865","1382400000","1604162497.45945","1851250008.33333","1945916583.33333","2275583316.66667","2395429852.43076","2447174803.37791","2581207387.79709","2619913955.51556","2850784523.37711","2957255379.54315","3487009748.35638","3525228153.17361","3627562402.66027","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007055042.17687","6050875806.66403","6330473096.54071","7273938314.71988","8130258041.46706","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","18913574370.76","18851513891.066","19271168018.482","20002968837.9471","21410840908.5198","21185922407.5922","25180583770.2719","29173513475.7073","30641380603.9699","",
"Nauru","NRU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47564520.3910861","66055407.6703145","96927201.4848422","98491843.6441982","104654365.188653","86779266.1619103","100087348.959092","109585941.624557","124021393.690412","118223430.124446","",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","6623527830.66413","7911136757.06867","9567331064.65727","12802281897.8712","13940981798.1247","12861983284.3912","13604832424.0062","15446825318.4556","18530518394.6488","20731243113.2926","23244547384.6748","24417617184.2478","24164603058.9949","24309279705.5731","21665975318.8842","24679795396.4194","30604668356.5695","40376354069.9474","45176811594.2029","43920222524.7085","45495129385.0475","42745329732.163","41649829859.6342","46775620817.4327","55314732279.1379","63918703506.9075","70140835299.0148","66075143415.4952","56227169851.0448","58762260625.8758","52623281956.7031","53872425916.6248","66627729311.4495","88250885550.2626","103905210084.034","114720129550.095","111608845081.383","137320496803.116","133290222815.773","121357986132.8","146619138358.948","168510189201.494","176247979235.906","190845889949.764","200921936786.219","177467529071.288","188223664746.524","205415864857.984","207920613961.749","206928765543.935","",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1073366028188.55","1128743265796.81","1218439007848.35","1313325686552.42","1435414527019.32","1557930975997.81","1709908806592.48","1835568480534.44","1991115605046.78","2190260661947.85","2391047579222.19","2649796932865.71","3076693001558.83","3722825014387.54","4176601486643.63","4679711082645.18","5071053100110.19","5716921033012.46","6878511679815.97","7944464744849.22","8824092690572.72","8986437947913.11","8854474192371.85","9146183577144.08","9561786487597.83","10067439830893.7","12194234121951.6","14123847818078.2","15924589745602.9","16662382085788.2","18772635793037.7","19867401288553.2","21369281695541.2","21659693898450","23154280793013.5","25533925886739.5","25755385453221.5","25376159222813.9","25644832484689.9","26928032602984.5","27502312256114.4","27256726013551.8","28434514726084.9","31819662346872","35427350808680.5","37479654616604.5","39551617049075.7","43291520373561.7","45871895488958.7","42944829107639.9","45050470863514","48451045338400.6","48424374706150","49078639087279.9","50111815274171.6","47286499263673.5","48179034147539.3","50320155133068","53201637655856.4","53699374881339.8","",
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","63287594.5113414","67768132.1758611","107152720.243027","188864890.808735","239980801.535877","256299496.040317","301010587.102984","366857738.40542","483033932.135729","1645917776.49102","2096699189.34569","2560220034.74233","2741169947.88651","2740301389.69311","3733352634.62652","5981760277.93862","7259120150.55009","7554719455.70353","7932541690.79328","8821366531.55762","10005500579.0388","7323822251.3089","7811183094.92848","8386215864.75943","9372171651.49545","11685045513.6541","11341482444.7334","12452275682.7048","12493107932.3797","12918855656.697","13802600780.2341","15277763328.9987","15837451235.3706","13996914596.1361","15593456122.4936","19507452508.0656","19452000475.6183","20142756174.721","21633708220.0073","24763713000.6005","31081991724.7852","37215779655.5935","42085379489.0497","60905452457.928","48388363516.4273","56913065779.2588","67872692582.2437","76511059935.9394","78555637365.2291","80686854742.6073","68399663321.9259","65480507170.7857","70598026282.7982","79788768968.949","76331518668.5771","",
"Other small states","OSS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","3153475613.74177","3742950852.62911","4532361284.45135","6564894250.23095","12101319067.6832","13507718347.7231","16791956356.2984","18909624525.9831","20862176934.3436","27089056157.1914","37613666488.2867","37810458573.6292","35763813280.922","33785511039.2664","34029180313.8928","32341484425.9097","32751300580.083","38869748630.9602","43670301715.2093","45724002000.5272","54720419608.4156","56344164273.6921","61461105758.9052","58495739611.9881","61119005183.8613","70216232542.4548","73971723115.4824","76830068784.6929","75242244587.9093","80914649705.735","91292277740.3255","90837472118.8877","98021489628.8919","122019376733.568","151452441901.258","183431199695.162","215364797031.833","263839048610.63","322767816842.61","277239002998.06","322445262647.887","396955486136.659","414384564144.54","432374768925.016","446839099917.419","370774396651.575","366401331400.421","398893497014.27","442417900539.206","432092892349.402","",
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD","3749265014.69971","4118647627.04746","4310163796.72407","4630827383.45233","5204955900.88198","5929231415.37169","6561108777.82444","7464510709.7858","8041999160.0168","8683116337.67325","10027509449.811","10665896682.0664","9415016359.56604","6383429490.21091","8899191919.19192","11230606060.6061","13168080808.0808","15126060606.0606","17811515151.5152","19688383838.3838","23654444444.4444","28100606060.6061","30725971563.981","28691889763.7795","31151825467.4978","31144920844.3272","31899070055.7967","33351529274.6869","38472742808.3167","40171018229.0715","40010423970.4576","45625234697.7094","48884606848.1265","51809949334.2396","52293456906.2665","60636022422.6176","63320122807.1223","62433300338.0941","62191955814.3478","62973855718.8874","82017743416.2841","79484403984.8849","79904985384.8652","91760542940.0717","107759683863.123","120055291992.938","137264061106.043","152385716311.916","170077814106.305","168152775283.032","177165635077.065","213587413183.996","224383620829.57","231218567178.979","244360888750.807","270556131701.171","278654637737.69","304567253219.097","314567541558.339","278221906022.841","",
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD","537147100","599026300","652120900","722784500","776137500","852485300","928833000","1034376400","1112791100","1221305700","1351006400","1523917200","1673411700","1913793400","2188307600","2435304100","2588106000","2738261900","3244558600","3704551600","4614086400","5222421500","5769767900","5923755900","6183387100","6541517100","6797834200","6827665300","5902783400","5918469800","6433967000","7074675500","8042337700","8782585400","9365289800","9573813700","9870494000","10677286100","11575486400","12130252200","12304115000","12502013400","12994310400","13693981200","15013381700","16374393900","18141666300","21295984200","25155888600","27116635600","29440300000","34686200000","40429700000","45600000000","49921500000","54091700000","57907700000","62219000000","65128200000","66800800000","",
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD","2571908062.07692","2899654840.36567","3286773187.87687","3600957771.15299","4356913870.23507","5166861068.42164","6113607728.15672","6204253758.57616","5736083835.22481","6420909789.63824","7432223176.77261","8289582883.50129","9189413409.01292","10994381894.7984","13858441211.2196","16877163792.1284","15947709379.6507","14620386673.8544","12495779622.071","15962459447.2168","18134029179.6393","21649137620.3055","21793496819.3379","17345624453.6916","17599660054.286","16548827018.2872","15244232957.8759","20702298396.9717","15439408447.2288","22499559086.0343","26410386669.3609","34341465998.2003","35966302303.263","34832077220.8537","44882079766.8913","53312793687.3836","55252414130.3019","58147522522.5225","55501467877.381","50187324567.883","51744749133.213","52030158775.4055","54777553515.0809","58731030121.8671","66768703497.5687","76060606060.6061","88643193061.748","102170981144.136","120550599815.441","120822986521.479","147528937028.778","171761737046.585","192648999090.082","201175469114.327","200789362451.567","189805300841.603","191895943823.887","211007207483.515","222044970486.217","226848050819.525","",
"Philippines","PHL","GDP (current US$)","NY.GDP.MKTP.CD","6684568805.0688","7256966966.22556","4399827767.96704","4875309866.34017","5271404668.36735","5784398976.9821","6371459304.41018","6809134235.54298","7591603053.43511","8408229699.14295","6687204834.3687","7408305735.65309","8017468688.2004","10082885603.0668","13781139969.6519","14893969287.6557","17097563270.2982","19648106122.0079","22706155475.3048","27502168726.9573","32450541843.0652","35646416952.5425","37140163934.4262","33212180658.1659","31408492876.691","30734335448.9905","29868339080.8263","33195933429.6008","37885440418.6834","42575183905.5606","44311593755.7845","45417561302.2497","52976344928.9564","54368083953.1119","64084460124.4644","74119987244.5011","82848140618.0266","82344260570.6685","72207028767.7598","82995145792.9341","83670261708.0014","78921071498.5662","84307369867.2474","87039145965.2826","95001994599.564","107419986400.763","127652908954.389","155980408072.444","181006859908.109","176131654910.527","208368892319.233","234216730703.914","261920542606.89","283902829721.087","297483553299.658","306445871632.259","318627003966.055","328480738147.216","346841896890.281","376795508678.853","",
"Palau","PLW","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146297500","156907900","163184900","153963200","165186200","190452900","192382400","198897700","198283900","187522800","185943000","196911100","212397800","221117200","241669800","280457700","295065400","286106800","280435700","268354919.433594","",
"Papua New Guinea","PNG","GDP (current US$)","NY.GDP.MKTP.CD","230496032.981216","244832035.032526","261184037.372302","275968039.487715","305312043.68649","344159480.344943","390973233.284802","441706910.068317","485160824.280435","551237316.608803","645537126.217942","717716130.493883","858802035.928144","1299105240.73285","1467346059.99713","1356591176.85561","1511856584.25833","1640763204.44781","1947947524.33347","2293621944.36639","2545983007.89984","2498068350.66865","2368584969.53284","2562492524.81761","2552526263.0759","2423373088.07358","2648033765.69899","3143848331.31402","3655979702.45646","3546460176.99115","3219730364.99623","3787394957.98319","4377980510.05598","4974550286.18152","5502786069.65174","4636057476.42568","5155311077.38998","4936615298.79367","3789443014.61662","3477038204.01733","3521339699.07407","3081024212.42924","2999511040.19764","3536411824.2958","3927157866.96465","4865892972.27595","8355006711.25024","9545177004.87155","11670840924.1395","11619637815.9806","14250755221.5077","17984910495.726","21295659249.2443","21261432774.5023","23210682536.8359","21723531182.1369","20759069104.55","22742613549.3956","24109509856.1866","24829107011.0701","",
"Poland","POL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65977749036.9844","85500935934.9901","94337050693.2727","96045645026.178","110803391516.698","142292783505.155","160193242090.427","159357789772.207","174685791563.561","170031005016.259","172219461126.067","190905493539.168","199072058823.529","217827260805.842","255110181539.808","306144336269.51","344622003093.581","429028505365.078","533609081852.897","439737508413.192","479834179020.33","528301269069.799","498523568248.119","521016262734.924","542477096211.761","477811911394.084","472630364208.177","526508877305.321","587411745161.558","595858207011.512","",
